1548099531.209,434426122,25316,/bin/systemd-tty-ask-password-agent,open,/proc/filesystems
1548099531.209,434426123,25316,/bin/systemd-tty-ask-password-agent,read,/proc/filesystems
1548099531.209,434426126,25316,/bin/systemd-tty-ask-password-agent,open,/proc/self/stat
1548099531.209,434426127,25316,/bin/systemd-tty-ask-password-agent,read,/proc/self/stat
1548099531.209,434426134,25316,/bin/systemd-tty-ask-password-agent,open,/run/systemd/ask-password-block/136:0
1548099531.209,434426136,25316,/bin/systemd-tty-ask-password-agent,open,/run/systemd/ask-password
1548100262.346,434580569,25424,/lib/systemd/systemd-udevd,open,/proc/cmdline
1548100262.346,434580573,25424,/lib/systemd/systemd-udevd,read,/proc/cmdline
1548100262.346,434580579,25428,/lib/systemd/systemd-udevd,open,/proc/cmdline
1548100262.346,434580580,25428,/lib/systemd/systemd-udevd,read,/proc/cmdline
1548100262.346,434580582,25426,/sbin/audispd,open,/proc/sys/vm/overcommit_memory
1548100262.346,434580583,25426,/sbin/audispd,read,/proc/sys/vm/overcommit_memory
1548100262.346,434580588,25420,/lib/systemd/systemd-udevd,open,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.346,434580591,25420,/lib/systemd/systemd-udevd,read,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.346,434581076,25379,/bin/bash,read,stdin
1548100262.35,434580598,25427,/lib/systemd/systemd-udevd,open,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.35,434580599,25429,/lib/systemd/systemd-udevd,open,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.35,434580601,25427,/lib/systemd/systemd-udevd,read,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.35,434580602,25429,/lib/systemd/systemd-udevd,read,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.35,434580616,25430,/lib/systemd/systemd-udevd,open,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.35,434580619,25430,/lib/systemd/systemd-udevd,read,/sys/devices/virtual/dmi/id/sys_vendor
1548100262.35,434580631,25420,/lib/systemd/systemd-udevd,open,/proc/cmdline
1548100262.35,434580633,25420,/lib/systemd/systemd-udevd,read,/proc/cmdline
1548100262.35,434580641,25429,/lib/systemd/systemd-udevd,open,/proc/cmdline
1548100262.35,434580642,25430,/lib/systemd/systemd-udevd,open,/proc/cmdline
1548100262.35,434580643,25429,/lib/systemd/systemd-udevd,read,/proc/cmdline
1548100262.35,434580644,25430,/lib/systemd/systemd-udevd,read,/proc/cmdline
1548100262.35,434580652,25427,/lib/systemd/systemd-udevd,open,/proc/cmdline
1548100262.35,434580653,25427,/lib/systemd/systemd-udevd,read,/proc/cmdline
1548100262.354,434580724,19266,/lib/systemd/systemd-udevd,open,/sys/fs/cgroup/systemd/system.slice/systemd-udevd.service/cgroup.procs
1548100265.998,434580820,2627,/usr/sbin/irqbalance,open,/proc/interrupts
1548100265.998,434580821,2627,/usr/sbin/irqbalance,read,/proc/interrupts
1548100265.998,434580825,2627,/usr/sbin/irqbalance,open,/proc/stat
1548100265.998,434580826,2627,/usr/sbin/irqbalance,read,/proc/stat
1548100266.422,434580840,2763,/usr/local/crashplan/jre/bin/java,open,/proc/net/if_inet6
1548100267.37,434580867,3140,/usr/bin/perl,open,/tmp/
1548100267.37,434580869,3140,/usr/bin/perl,read,stdin
1548100267.37,434580871,3140,/usr/bin/perl,open,/etc/protocols
1548100267.37,434580872,3140,/usr/bin/perl,read,stdout
1548100267.37,434580875,3140,/usr/bin/perl,open,/etc/services
1548100267.37,434580878,3140,/usr/bin/perl,open,/etc/hosts
1548100275.558,434581220,25434,/usr/bin/sudo,execve,/usr/bin/sudo
1548100275.558,434581225,25434,/usr/bin/sudo,open,/etc/ld.so.cache
1548100275.558,434581227,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libaudit.so.1
1548100275.558,434581228,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libaudit.so.1
1548100275.558,434581231,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.558,434581232,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.558,434581235,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libutil.so.1
1548100275.558,434581236,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libutil.so.1
1548100275.558,434581238,25434,/usr/bin/sudo,open,/usr/lib/sudo/libsudo_util.so.0
1548100275.558,434581239,25434,/usr/bin/sudo,read,/usr/lib/sudo/libsudo_util.so.0
1548100275.562,434581242,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libc.so.6
1548100275.562,434581243,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libc.so.6
1548100275.562,434581246,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libpcre.so.3
1548100275.562,434581247,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libpcre.so.3
1548100275.562,434581250,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libdl.so.2
1548100275.562,434581251,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libdl.so.2
1548100275.562,434581254,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libpthread.so.0
1548100275.562,434581255,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libpthread.so.0
1548100275.562,434581257,25434,/usr/bin/sudo,open,/proc/filesystems
1548100275.562,434581258,25434,/usr/bin/sudo,read,/proc/filesystems
1548100275.562,434581261,25434,/usr/bin/sudo,open,/usr/lib/locale/locale-archive
1548100275.562,434581263,25434,/usr/bin/sudo,open,/etc/localtime
1548100275.562,434581264,25434,/usr/bin/sudo,read,/etc/localtime
1548100275.562,434581267,25434,/usr/bin/sudo,open,/dev/tty
1548100275.562,434581271,25434,/usr/bin/sudo,open,/etc/nsswitch.conf
1548100275.562,434581272,25434,/usr/bin/sudo,read,/etc/nsswitch.conf
1548100275.562,434581278,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libnss_compat.so.2
1548100275.562,434581279,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libnss_compat.so.2
1548100275.562,434581282,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libnsl.so.1
1548100275.562,434581283,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libnsl.so.1
1548100275.562,434581288,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libnss_nis.so.2
1548100275.562,434581289,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libnss_nis.so.2
1548100275.562,434581292,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libnss_files.so.2
1548100275.562,434581293,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libnss_files.so.2
1548100275.562,434581295,25434,/usr/bin/sudo,open,/etc/passwd
1548100275.562,434581297,25434,/usr/bin/sudo,open,/proc/sys/kernel/ngroups_max
1548100275.562,434581298,25434,/usr/bin/sudo,read,/proc/sys/kernel/ngroups_max
1548100275.562,434581300,25434,/usr/bin/sudo,open,/proc/25434/stat
1548100275.562,434581301,25434,/usr/bin/sudo,read,/proc/25434/stat
1548100275.562,434581304,25434,/usr/bin/sudo,open,/usr/lib/sudo/sudoers.so
1548100275.562,434581305,25434,/usr/bin/sudo,read,/usr/lib/sudo/sudoers.so
1548100275.566,434581311,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libpam.so.0
1548100275.566,434581312,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/libpam.so.0
1548100275.566,434581315,25434,/usr/bin/sudo,open,/etc/default/nss
1548100275.566,434581316,25434,/usr/bin/sudo,read,/etc/default/nss
1548100275.566,434581319,25434,/usr/bin/sudo,open,/etc/group
1548100275.566,434581320,25434,/usr/bin/sudo,open,/usr/share/locale/locale.alias
1548100275.566,434581321,25434,/usr/bin/sudo,read,/usr/share/locale/locale.alias
1548100275.566,434581346,25434,/usr/bin/sudo,open,/etc/sudoers
1548100275.566,434581347,25434,/usr/bin/sudo,read,/etc/sudoers
1548100275.566,434581350,25434,/usr/bin/sudo,open,/etc/sudoers.d
1548100275.566,434581352,25434,/usr/bin/sudo,open,/etc/sudoers.d/README
1548100275.566,434581353,25434,/usr/bin/sudo,read,/etc/sudoers.d/README
1548100275.566,434581361,25434,/usr/bin/sudo,open,/etc/host.conf
1548100275.566,434581362,25434,/usr/bin/sudo,read,/etc/host.conf
1548100275.566,434581365,25434,/usr/bin/sudo,open,/etc/resolv.conf
1548100275.566,434581366,25434,/usr/bin/sudo,read,/etc/resolv.conf
1548100275.566,434581369,25434,/usr/bin/sudo,open,/etc/hosts
1548100275.566,434581370,25434,/usr/bin/sudo,read,/etc/hosts
1548100275.566,434581373,25434,/usr/bin/sudo,open,/etc/pam.d/sudo
1548100275.566,434581374,25434,/usr/bin/sudo,read,/etc/pam.d/sudo
1548100275.566,434581375,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_env.so
1548100275.566,434581376,25434,/usr/bin/sudo,read,/lib/x86_64-linux-gnu/security/pam_env.so
1548100275.566,434581378,25434,/usr/bin/sudo,open,/etc/pam.d/common-auth
1548100275.566,434581379,25434,/usr/bin/sudo,read,/etc/pam.d/common-auth
1548100275.566,434581380,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_unix.so
1548100275.566,434581386,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libcrypt.so.1
1548100275.566,434581389,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_deny.so
1548100275.566,434581392,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_permit.so
1548100275.566,434581397,25434,/usr/bin/sudo,open,/etc/pam.d/common-account
1548100275.566,434581398,25434,/usr/bin/sudo,read,/etc/pam.d/common-account
1548100275.566,434581401,25434,/usr/bin/sudo,open,/etc/pam.d/common-session-noninteractive
1548100275.566,434581402,25434,/usr/bin/sudo,read,/etc/pam.d/common-session-noninteractive
1548100275.566,434581403,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_umask.so
1548100275.57,434581410,25434,/usr/bin/sudo,open,/etc/pam.d/other
1548100275.57,434581411,25434,/usr/bin/sudo,read,/etc/pam.d/other
1548100275.57,434581420,25434,/usr/bin/sudo,open,/etc/pam.d/common-password
1548100275.57,434581421,25434,/usr/bin/sudo,read,/etc/pam.d/common-password
1548100275.57,434581422,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_gnome_keyring.so
1548100275.57,434581427,25434,/usr/bin/sudo,open,/etc/pam.d/common-session
1548100275.57,434581428,25434,/usr/bin/sudo,read,/etc/pam.d/common-session
1548100275.57,434581429,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/security/pam_systemd.so
1548100275.57,434581435,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/librt.so.1
1548100275.57,434581439,25434,/usr/bin/sudo,open,/lib/x86_64-linux-gnu/libpam_misc.so.0
1548100275.57,434581482,25434,/usr/bin/sudo,open,/etc/security/pam_env.conf
1548100275.57,434581483,25434,/usr/bin/sudo,read,/etc/security/pam_env.conf
1548100275.57,434581486,25434,/usr/bin/sudo,open,/etc/environment
1548100275.57,434581487,25434,/usr/bin/sudo,read,/etc/environment
1548100275.574,434581494,25434,/usr/bin/sudo,open,/etc/default/locale
1548100275.574,434581495,25434,/usr/bin/sudo,read,/etc/default/locale
1548100275.574,434581498,25434,/usr/bin/sudo,open,/etc/login.defs
1548100275.574,434581499,25434,/usr/bin/sudo,read,/etc/login.defs
1548100275.574,434581513,25434,/usr/bin/sudo,open,/var/run/utmp
1548100275.574,434581514,25434,/usr/bin/sudo,read,/var/run/utmp
1548100275.574,434581527,25435,/usr/bin/sudo,open,/proc/self/fd
1548100275.574,434581532,25435,/bin/systemctl,execve,/bin/systemctl
1548100275.574,434581533,25435,/bin/systemctl,open,/etc/ld.so.cache
1548100275.574,434581535,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.574,434581536,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/libselinux.so.1
1548100275.574,434581538,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/librt.so.1
1548100275.574,434581539,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/librt.so.1
1548100275.574,434581541,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/liblzma.so.5
1548100275.574,434581542,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/liblzma.so.5
1548100275.574,434581544,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/libgcrypt.so.20
1548100275.574,434581545,25435,/bin/systemctl,read,/lib/x86_64-linux-gnu/libgcrypt.so.20
1548100275.574,434581547,25435,/bin/systemctl,open,/lib/x86_64-linux-gnu/libpthread.so.0
